;id, isbn, asin, title, author, binding, publisher, publicationdate, category, newprice, usedprice, usedcount, height, length, width, detailpageurl, image
209, 9784877287832, 4877287833, 家畜人ヤプー〈第3巻〉 (幻冬舎アウトロー文庫), 沼 正三, 文庫, 幻冬舎, 1999-07-01, 日本文学, 700, 6, 28, 1.8, 15.0, 10.0, https://www.amazon.co.jp/%E5%AE%B6%E7%95%9C%E4%BA%BA%E3%83%A4%E3%83%97%E3%83%BC%E3%80%88%E7%AC%AC3%E5%B7%BB%E3%80%89-%E5%B9%BB%E5%86%AC%E8%88%8E%E3%82%A2%E3%82%A6%E3%83%88%E3%83%AD%E3%83%BC%E6%96%87%E5%BA%AB-%E6%B2%BC-%E6%AD%A3%E4%B8%89/dp/4877287833?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4877287833, https://images-fe.ssl-images-amazon.com/images/I/513S5T8W7BL.jpg
210, 9784877287849, 4877287841, 家畜人ヤプー〈第4巻〉 (幻冬舎アウトロー文庫), 沼 正三, 文庫, 幻冬舎, 1999-07-01, 日本文学, 700, 116, 16, 1.8, 15.4, 10.2, https://www.amazon.co.jp/%E5%AE%B6%E7%95%9C%E4%BA%BA%E3%83%A4%E3%83%97%E3%83%BC%E3%80%88%E7%AC%AC4%E5%B7%BB%E3%80%89-%E5%B9%BB%E5%86%AC%E8%88%8E%E3%82%A2%E3%82%A6%E3%83%88%E3%83%AD%E3%83%BC%E6%96%87%E5%BA%AB-%E6%B2%BC-%E6%AD%A3%E4%B8%89/dp/4877287841?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4877287841, https://images-fe.ssl-images-amazon.com/images/I/51XPEY698PL.jpg
211, 9784309460819, 430946081X, ソドム百二十日 (河出文庫), マルキ・ド サド, 文庫, 河出書房新社, 1991-04-04, フランス文学, 864, 1, 42, 1.4, 14.8, 10.6, https://www.amazon.co.jp/%E3%82%BD%E3%83%89%E3%83%A0%E7%99%BE%E4%BA%8C%E5%8D%81%E6%97%A5-%E6%B2%B3%E5%87%BA%E6%96%87%E5%BA%AB-%E3%83%9E%E3%83%AB%E3%82%AD%E3%83%BB%E3%83%89-%E3%82%B5%E3%83%89/dp/430946081X?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=430946081X, https://images-fe.ssl-images-amazon.com/images/I/51QPgfS6iEL.jpg
212, 9784041366035, 4041366038, ドグラ・マグラ (上) (角川文庫), 夢野 久作, 文庫, 角川書店, 1976-10-01, 文学・評論, 562, 1, 93, 2.0, 14.8, 10.6, https://www.amazon.co.jp/%E3%83%89%E3%82%B0%E3%83%A9%E3%83%BB%E3%83%9E%E3%82%B0%E3%83%A9-%E4%B8%8A-%E8%A7%92%E5%B7%9D%E6%96%87%E5%BA%AB-%E5%A4%A2%E9%87%8E-%E4%B9%85%E4%BD%9C/dp/4041366038?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4041366038, https://images-fe.ssl-images-amazon.com/images/I/51Z8MB0JTVL.jpg
213, 9784041366042, 4041366046, ドグラ・マグラ(下) (角川文庫), 夢野 久作, 文庫, 角川書店, 1976-10-13, 文学・評論, 691, 1, 50, 1.6, 14.6, 10.6, https://www.amazon.co.jp/%E3%83%89%E3%82%B0%E3%83%A9%E3%83%BB%E3%83%9E%E3%82%B0%E3%83%A9-%E4%B8%8B-%E8%A7%92%E5%B7%9D%E6%96%87%E5%BA%AB-%E5%A4%A2%E9%87%8E-%E4%B9%85%E4%BD%9C/dp/4041366046?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4041366046, https://images-fe.ssl-images-amazon.com/images/I/51ykk8uX-LL.jpg
214, 9784101349138, 4101349134, ナイフ (新潮文庫), 重松 清, 文庫, 新潮社, 2000-06-28, 日本文学, 724, 1, 180, 1.6, 15.0, 10.6, https://www.amazon.co.jp/%E3%83%8A%E3%82%A4%E3%83%95-%E6%96%B0%E6%BD%AE%E6%96%87%E5%BA%AB-%E9%87%8D%E6%9D%BE-%E6%B8%85/dp/4101349134?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4101349134, https://images-fe.ssl-images-amazon.com/images/I/51551PMS2NL.jpg
215, 9784101349169, 4101349169, エイジ (新潮文庫), 重松 清, 文庫, 新潮社, 2004-06-27, 日本文学, 724, 1, 114, 2.0, 15.0, 10.6, https://www.amazon.co.jp/%E3%82%A8%E3%82%A4%E3%82%B8-%E6%96%B0%E6%BD%AE%E6%96%87%E5%BA%AB-%E9%87%8D%E6%9D%BE-%E6%B8%85/dp/4101349169?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4101349169, https://images-fe.ssl-images-amazon.com/images/I/51WlCDri6gL.jpg
216, 9784101349152, 4101349150, ビタミンF (新潮文庫), 重松 清, 文庫, 新潮社, 2003-06-01, 101-125回, 637, 1, 154, 1.2, 15.2, 10.6, https://www.amazon.co.jp/%E3%83%93%E3%82%BF%E3%83%9F%E3%83%B3F-%E6%96%B0%E6%BD%AE%E6%96%87%E5%BA%AB-%E9%87%8D%E6%9D%BE-%E6%B8%85/dp/4101349150?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4101349150, https://images-fe.ssl-images-amazon.com/images/I/5114A7MVD5L.jpg
217, 9784043646043, 4043646046, 哀愁的東京 (角川文庫), 重松 清, 文庫, 角川書店, 2006-12-22, 日本文学, 691, 1, 87, 1.8, 14.8, 10.6, https://www.amazon.co.jp/%E5%93%80%E6%84%81%E7%9A%84%E6%9D%B1%E4%BA%AC-%E8%A7%92%E5%B7%9D%E6%96%87%E5%BA%AB-%E9%87%8D%E6%9D%BE-%E6%B8%85/dp/4043646046?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4043646046, https://images-fe.ssl-images-amazon.com/images/I/416%2BHdigjML.jpg
218, 9784043646029, 404364602X, 疾走 上 (角川文庫), 重松 清, 文庫, 角川書店, 2005-05-25, 日本文学, 679, 1, 196, 2.0, 14.8, 10.6, https://www.amazon.co.jp/%E7%96%BE%E8%B5%B0-%E4%B8%8A-%E8%A7%92%E5%B7%9D%E6%96%87%E5%BA%AB-%E9%87%8D%E6%9D%BE-%E6%B8%85/dp/404364602X?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=404364602X, https://images-fe.ssl-images-amazon.com/images/I/51r3lZXJwVL.jpg
219, 9784043646036, 4043646038, 疾走 下 (角川文庫), 重松 清, 文庫, 角川書店, 2005-05-25, 日本文学, 648, 1, 187, 1.4, 14.8, 10.6, https://www.amazon.co.jp/%E7%96%BE%E8%B5%B0-%E4%B8%8B-%E8%A7%92%E5%B7%9D%E6%96%87%E5%BA%AB-%E9%87%8D%E6%9D%BE-%E6%B8%85/dp/4043646038?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4043646038, https://images-fe.ssl-images-amazon.com/images/I/41xpoZAJY7L.jpg
220, 9784061855588, 4061855581, しりとりえっせい (講談社文庫), 中島 らも, 文庫, 講談社, 1993-12-06, な行の著者, None, 1, 79, 1.6, 14.8, 10.4, https://www.amazon.co.jp/%E3%81%97%E3%82%8A%E3%81%A8%E3%82%8A%E3%81%88%E3%81%A3%E3%81%9B%E3%81%84-%E8%AC%9B%E8%AB%87%E7%A4%BE%E6%96%87%E5%BA%AB-%E4%B8%AD%E5%B3%B6-%E3%82%89%E3%82%82/dp/4061855581?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4061855581, https://images-fe.ssl-images-amazon.com/images/I/21NY47BXEZL.jpg
221, 9784087484038, 4087484033, 人体模型の夜 (集英社文庫), 中島 らも, 文庫, 集英社, 1995-11-17, 日本文学, 514, 1, 47, 1.2, 15.2, 10.6, https://www.amazon.co.jp/%E4%BA%BA%E4%BD%93%E6%A8%A1%E5%9E%8B%E3%81%AE%E5%A4%9C-%E9%9B%86%E8%8B%B1%E7%A4%BE%E6%96%87%E5%BA%AB-%E4%B8%AD%E5%B3%B6-%E3%82%89%E3%82%82/dp/4087484033?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4087484033, https://images-fe.ssl-images-amazon.com/images/I/215GFDMTNTL.jpg
222, 9784043878024, 4043878028, 夜は短し歩けよ乙女 (角川文庫), 森見 登美彦, 文庫, 角川グループパブリッシング, 2008-12-25, SF・ホラー・ファンタジー, 605, 1, 197, 1.6, 14.8, 10.6, https://www.amazon.co.jp/%E5%A4%9C%E3%81%AF%E7%9F%AD%E3%81%97%E6%AD%A9%E3%81%91%E3%82%88%E4%B9%99%E5%A5%B3-%E8%A7%92%E5%B7%9D%E6%96%87%E5%BA%AB-%E6%A3%AE%E8%A6%8B-%E7%99%BB%E7%BE%8E%E5%BD%A6/dp/4043878028?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4043878028, https://images-fe.ssl-images-amazon.com/images/I/51pCh7DRrGL.jpg
223, 9784087605242, 4087605248, 荒野へ (集英社文庫), ジョン・クラカワー, 文庫, 集英社, 2007-03-20, 英米文学, 720, 1, 49, 1.8, 15.2, 10.6, https://www.amazon.co.jp/%E8%8D%92%E9%87%8E%E3%81%B8-%E9%9B%86%E8%8B%B1%E7%A4%BE%E6%96%87%E5%BA%AB-%E3%82%B8%E3%83%A7%E3%83%B3%E3%83%BB%E3%82%AF%E3%83%A9%E3%82%AB%E3%83%AF%E3%83%BC/dp/4087605248?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4087605248, https://images-fe.ssl-images-amazon.com/images/I/51PSBhHm4wL.jpg
224, 9784101117133, 4101117136, 羆嵐 (新潮文庫), 吉村 昭, 文庫, 新潮社, 1982-11-29, 日本文学, 562, 122, 29, 1.0, 15.0, 10.4, https://www.amazon.co.jp/%E7%BE%86%E5%B5%90-%E6%96%B0%E6%BD%AE%E6%96%87%E5%BA%AB-%E5%90%89%E6%9D%91-%E6%98%AD/dp/4101117136?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4101117136, https://images-fe.ssl-images-amazon.com/images/I/51dCpQNcb9L.jpg
225, 9784151101014, 4151101012, アルジャーノンに花束を (ダニエル・キイス文庫), ダニエル キイス, 文庫, 早川書房, 1999-10-01, 英米文学, 886, 1, 236, 2.0, 15.6, 10.6, https://www.amazon.co.jp/%E3%82%A2%E3%83%AB%E3%82%B8%E3%83%A3%E3%83%BC%E3%83%8E%E3%83%B3%E3%81%AB%E8%8A%B1%E6%9D%9F%E3%82%92-%E3%83%80%E3%83%8B%E3%82%A8%E3%83%AB%E3%83%BB%E3%82%AD%E3%82%A4%E3%82%B9%E6%96%87%E5%BA%AB-%E3%83%80%E3%83%8B%E3%82%A8%E3%83%AB-%E3%82%AD%E3%82%A4%E3%82%B9/dp/4151101012?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4151101012, https://images-fe.ssl-images-amazon.com/images/I/51J2D7ZscqL.jpg
226, 9784894564992, 4894564998, カムイの剣 (ハルキ文庫), 矢野 徹, 文庫, 角川春樹事務所, 1999-02, SF・ホラー・ファンタジー, None, 1200, 5, 2.4, 15.4, 10.8, https://www.amazon.co.jp/%E3%82%AB%E3%83%A0%E3%82%A4%E3%81%AE%E5%89%A3-%E3%83%8F%E3%83%AB%E3%82%AD%E6%96%87%E5%BA%AB-%E7%9F%A2%E9%87%8E-%E5%BE%B9/dp/4894564998?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4894564998, https://images-fe.ssl-images-amazon.com/images/I/51Z8F3B5D3L.jpg
227, 9784488472016, 448847201X, 少女には向かない職業 (創元推理文庫), 桜庭 一樹, 文庫, 東京創元社, 2007-12-23, ミステリー・サスペンス・ハードボイルド, 626, 1, 102, 1.4, 14.8, 10.6, https://www.amazon.co.jp/%E5%B0%91%E5%A5%B3%E3%81%AB%E3%81%AF%E5%90%91%E3%81%8B%E3%81%AA%E3%81%84%E8%81%B7%E6%A5%AD-%E5%89%B5%E5%85%83%E6%8E%A8%E7%90%86%E6%96%87%E5%BA%AB-%E6%A1%9C%E5%BA%AD-%E4%B8%80%E6%A8%B9/dp/448847201X?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=448847201X, https://images-fe.ssl-images-amazon.com/images/I/51h96vIOLTL.jpg
228, 9784829176344, 4829176342, 砂糖菓子の弾丸は撃ちぬけない―A Lollypop or A Bullet, 桜庭 一樹, 単行本, 富士見書房, 2007-03, 日本文学, None, 1, 19, 2.4, 19.0, 12.4, https://www.amazon.co.jp/%E7%A0%82%E7%B3%96%E8%8F%93%E5%AD%90%E3%81%AE%E5%BC%BE%E4%B8%B8%E3%81%AF%E6%92%83%E3%81%A1%E3%81%AC%E3%81%91%E3%81%AA%E3%81%84%E2%80%95-Lollypop-Bullet-%E6%A1%9C%E5%BA%AD-%E4%B8%80%E6%A8%B9/dp/4829176342?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4829176342, https://images-fe.ssl-images-amazon.com/images/I/51IVYx2yY9L.jpg
229, 9784062705806, 406270580X, 銃とチョコレート (ミステリーランド), 乙一, 単行本, 講談社, 2006-05-31, 文学・評論, None, 1, 43, 3.2, 18.8, 13.8, https://www.amazon.co.jp/%E9%8A%83%E3%81%A8%E3%83%81%E3%83%A7%E3%82%B3%E3%83%AC%E3%83%BC%E3%83%88-%E3%83%9F%E3%82%B9%E3%83%86%E3%83%AA%E3%83%BC%E3%83%A9%E3%83%B3%E3%83%89-%E4%B9%99%E4%B8%80/dp/406270580X?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=406270580X, https://images-fe.ssl-images-amazon.com/images/I/51J720P5Q8L.jpg
230, 9784101234137, 4101234132, 六番目の小夜子 (新潮文庫), 恩田 陸, 文庫, 新潮社, 2001-01-30, 日本文学, 637, 1, 171, 1.4, 15.2, 10.8, https://www.amazon.co.jp/%E5%85%AD%E7%95%AA%E7%9B%AE%E3%81%AE%E5%B0%8F%E5%A4%9C%E5%AD%90-%E6%96%B0%E6%BD%AE%E6%96%87%E5%BA%AB-%E6%81%A9%E7%94%B0-%E9%99%B8/dp/4101234132?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4101234132, https://images-fe.ssl-images-amazon.com/images/I/51NAGKK9PFL.jpg
231, 9784150307301, 415030730X, マルドゥック・スクランブル―The Third Exhaust 排気 (ハヤカワ文庫JA), 冲方 丁, 文庫, 早川書房, 2003-07, 日本文学, None, 1, 51, 1.6, 15.0, 10.6, https://www.amazon.co.jp/%E3%83%9E%E3%83%AB%E3%83%89%E3%82%A5%E3%83%83%E3%82%AF%E3%83%BB%E3%82%B9%E3%82%AF%E3%83%A9%E3%83%B3%E3%83%96%E3%83%AB%E2%80%95-Third-Exhaust-%E6%8E%92%E6%B0%97-%E3%83%8F%E3%83%A4%E3%82%AB%E3%83%AF%E6%96%87%E5%BA%ABJA/dp/415030730X?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=415030730X, https://images-fe.ssl-images-amazon.com/images/I/61B0YERKDWL.jpg
232, 9784150307219, 4150307210, マルドゥック・スクランブル―The First Compression 圧縮 (ハヤカワ文庫JA), 冲方 丁, 文庫, 早川書房, 2003-05, 日本文学, None, 1, 54, 1.4, 15.0, 10.8, https://www.amazon.co.jp/%E3%83%9E%E3%83%AB%E3%83%89%E3%82%A5%E3%83%83%E3%82%AF%E3%83%BB%E3%82%B9%E3%82%AF%E3%83%A9%E3%83%B3%E3%83%96%E3%83%AB%E2%80%95-First-Compression-%E5%9C%A7%E7%B8%AE-%E3%83%8F%E3%83%A4%E3%82%AB%E3%83%AF%E6%96%87%E5%BA%ABJA/dp/4150307210?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4150307210, https://images-fe.ssl-images-amazon.com/images/I/512AEFAYJBL.jpg
233, 9784150307264, 4150307261, マルドゥック・スクランブル―The Second Combustion 燃焼 (ハヤカワ文庫JA), 冲方 丁, 文庫, 早川書房, 2003-06, 日本文学, None, 1, 52, 1.6, 15.0, 10.6, https://www.amazon.co.jp/%E3%83%9E%E3%83%AB%E3%83%89%E3%82%A5%E3%83%83%E3%82%AF%E3%83%BB%E3%82%B9%E3%82%AF%E3%83%A9%E3%83%B3%E3%83%96%E3%83%AB%E2%80%95-Second-Combustion-%E7%87%83%E7%84%BC-%E3%83%8F%E3%83%A4%E3%82%AB%E3%83%AF%E6%96%87%E5%BA%ABJA/dp/4150307261?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4150307261, https://images-fe.ssl-images-amazon.com/images/I/511ZTCXYYRL.jpg
234, 9784488663018, 448866301X, 星を継ぐもの (創元SF文庫), ジェイムズ・P・ホーガン, 文庫, 東京創元社, 1980-05-23, 英米文学, 756, 1, 102, 2.0, 15.0, 10.6, https://www.amazon.co.jp/%E6%98%9F%E3%82%92%E7%B6%99%E3%81%90%E3%82%82%E3%81%AE-%E5%89%B5%E5%85%83SF%E6%96%87%E5%BA%AB-%E3%82%B8%E3%82%A7%E3%82%A4%E3%83%A0%E3%82%BA%E3%83%BBP%E3%83%BB%E3%83%9B%E3%83%BC%E3%82%AC%E3%83%B3/dp/448866301X?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=448866301X, https://images-fe.ssl-images-amazon.com/images/I/51GMQM4MC4L.jpg
235, 9784488663032, 4488663036, 巨人たちの星 (創元SF文庫 (663-3)), ジェイムズ・P・ホーガン, 文庫, 東京創元社, 1983-05-27, 英米文学, 900, 1, 43, 2.2, 14.8, 10.6, https://www.amazon.co.jp/%E5%B7%A8%E4%BA%BA%E3%81%9F%E3%81%A1%E3%81%AE%E6%98%9F-%E5%89%B5%E5%85%83SF%E6%96%87%E5%BA%AB-663-3-%E3%82%B8%E3%82%A7%E3%82%A4%E3%83%A0%E3%82%BA%E3%83%BBP%E3%83%BB%E3%83%9B%E3%83%BC%E3%82%AC%E3%83%B3/dp/4488663036?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4488663036, https://images-fe.ssl-images-amazon.com/images/I/51S8kYpXlKL.jpg
236, 9784488663025, 4488663028, ガニメデの優しい巨人 (創元SF文庫), ジェイムズ・P・ホーガン, 文庫, 東京創元社, 1981-07-31, 英米文学, 799, 1, 39, 1.6, 14.8, 10.6, https://www.amazon.co.jp/%E3%82%AC%E3%83%8B%E3%83%A1%E3%83%87%E3%81%AE%E5%84%AA%E3%81%97%E3%81%84%E5%B7%A8%E4%BA%BA-%E5%89%B5%E5%85%83SF%E6%96%87%E5%BA%AB-%E3%82%B8%E3%82%A7%E3%82%A4%E3%83%A0%E3%82%BA%E3%83%BBP%E3%83%BB%E3%83%9B%E3%83%BC%E3%82%AC%E3%83%B3/dp/4488663028?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4488663028, https://images-fe.ssl-images-amazon.com/images/I/51oCTWBTpaL.jpg
237, 9784150116347, 4150116342, 虎よ、虎よ! (ハヤカワ文庫 SF ヘ 1-2), アルフレッド・ベスター, 文庫, 早川書房, 2008-02-22, 英米文学, 972, 546, 15, 2.2, 15.2, 10.8, https://www.amazon.co.jp/%E8%99%8E%E3%82%88%E3%80%81%E8%99%8E%E3%82%88-%E3%83%8F%E3%83%A4%E3%82%AB%E3%83%AF%E6%96%87%E5%BA%AB-SF-%E3%83%98-1-2/dp/4150116342?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4150116342, https://images-fe.ssl-images-amazon.com/images/I/51HRLkmCQYL.jpg
238, 9784150411800, 4150411808, シャドー81 (ハヤカワ文庫NV), ルシアン ネイハム, 文庫, 早川書房, 2008-09-01, 英米文学, 1123, 1, 33, 1.4, 15.2, 10.8, https://www.amazon.co.jp/%E3%82%B7%E3%83%A3%E3%83%89%E3%83%BC81-%E3%83%8F%E3%83%A4%E3%82%AB%E3%83%AF%E6%96%87%E5%BA%ABNV-%E3%83%AB%E3%82%B7%E3%82%A2%E3%83%B3-%E3%83%8D%E3%82%A4%E3%83%8F%E3%83%A0/dp/4150411808?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4150411808, https://images-fe.ssl-images-amazon.com/images/I/41qNRkFAm1L.jpg
239, 9784167705756, 4167705753, 数学的にありえない〈上〉 (文春文庫), アダム ファウアー, 文庫, 文藝春秋, 2009-08-04, 英米文学, 799, 1, 118, 1.8, 15.2, 10.6, https://www.amazon.co.jp/%E6%95%B0%E5%AD%A6%E7%9A%84%E3%81%AB%E3%81%82%E3%82%8A%E3%81%88%E3%81%AA%E3%81%84%E3%80%88%E4%B8%8A%E3%80%89-%E6%96%87%E6%98%A5%E6%96%87%E5%BA%AB-%E3%82%A2%E3%83%80%E3%83%A0-%E3%83%95%E3%82%A1%E3%82%A6%E3%82%A2%E3%83%BC/dp/4167705753?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4167705753, https://images-fe.ssl-images-amazon.com/images/I/51sTDLzfmcL.jpg
240, 9784167705763, 4167705761, 数学的にありえない〈下〉 (文春文庫), アダム ファウアー, 文庫, 文藝春秋, 2009-08-04, 英米文学, 799, 1, 124, 1.8, 15.2, 10.8, https://www.amazon.co.jp/%E6%95%B0%E5%AD%A6%E7%9A%84%E3%81%AB%E3%81%82%E3%82%8A%E3%81%88%E3%81%AA%E3%81%84%E3%80%88%E4%B8%8B%E3%80%89-%E6%96%87%E6%98%A5%E6%96%87%E5%BA%AB-%E3%82%A2%E3%83%80%E3%83%A0-%E3%83%95%E3%82%A1%E3%82%A6%E3%82%A2%E3%83%BC/dp/4167705761?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4167705761, https://images-fe.ssl-images-amazon.com/images/I/515JFiGtHoL.jpg
241, 9784167646028, 4167646021, 壬生義士伝 上 (文春文庫 あ 39-2), 浅田 次郎, コミック, 文藝春秋, 2002-09-01, コミック, 778, 1, 82, 2.0, 15.2, 10.6, https://www.amazon.co.jp/%E5%A3%AC%E7%94%9F%E7%BE%A9%E5%A3%AB%E4%BC%9D-%E4%B8%8A-%E6%96%87%E6%98%A5%E6%96%87%E5%BA%AB-%E3%81%82-39-2/dp/4167646021?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4167646021, https://images-fe.ssl-images-amazon.com/images/I/51TD1V1Q9BL.jpg
242, 9784167646035, 416764603X, 壬生義士伝 下 (文春文庫 あ 39-3), 浅田 次郎, 文庫, 文藝春秋, 2002-09-01, 日本文学, 778, 1, 79, 2.1, 15.5, 10.9, https://www.amazon.co.jp/%E5%A3%AC%E7%94%9F%E7%BE%A9%E5%A3%AB%E4%BC%9D-%E4%B8%8B-%E6%96%87%E6%98%A5%E6%96%87%E5%BA%AB-%E3%81%82-39-3/dp/416764603X?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=416764603X, https://images-fe.ssl-images-amazon.com/images/I/510RSF28GDL.jpg
243, 9784167192259, 416719225X, 蝉しぐれ (文春文庫), 藤沢 周平, 文庫, 文藝春秋, 1991-07, 51-75回, None, 1, 280, 2.0, 15.0, 10.8, https://www.amazon.co.jp/%E8%9D%89%E3%81%97%E3%81%90%E3%82%8C-%E6%96%87%E6%98%A5%E6%96%87%E5%BA%AB-%E8%97%A4%E6%B2%A2-%E5%91%A8%E5%B9%B3/dp/416719225X?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=416719225X, https://images-fe.ssl-images-amazon.com/images/I/51D7SS8VB7L.jpg
244, 9784167192389, 4167192381, 新装版 隠し剣孤影抄 (文春文庫), 藤沢 周平, 文庫, 文藝春秋, 2004-06-01, 日本文学, 734, 1, 108, 1.8, 15.2, 10.6, https://www.amazon.co.jp/%E6%96%B0%E8%A3%85%E7%89%88-%E9%9A%A0%E3%81%97%E5%89%A3%E5%AD%A4%E5%BD%B1%E6%8A%84-%E6%96%87%E6%98%A5%E6%96%87%E5%BA%AB-%E8%97%A4%E6%B2%A2-%E5%91%A8%E5%B9%B3/dp/4167192381?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4167192381, https://images-fe.ssl-images-amazon.com/images/I/51R2WTBBFXL.jpg
245, 9784101152080, 410115208X, 燃えよ剣〈上〉 (新潮文庫), 司馬 遼太郎, 文庫, 新潮社, 1972-05-01, 歴史・時代小説, 853, 1, 79, 1.8, 15.0, 10.6, https://www.amazon.co.jp/%E7%87%83%E3%81%88%E3%82%88%E5%89%A3%E3%80%88%E4%B8%8A%E3%80%89-%E6%96%B0%E6%BD%AE%E6%96%87%E5%BA%AB-%E5%8F%B8%E9%A6%AC-%E9%81%BC%E5%A4%AA%E9%83%8E/dp/410115208X?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=410115208X, https://images-fe.ssl-images-amazon.com/images/I/51prrhnXn5L.jpg
